Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 14:43:24,2023-10-05 14:43:24,0.001s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 14:43:24,2023-10-05 14:43:24,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 14:43:24,2023-10-05 14:43:24,0.000s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 14:43:24,2023-10-05 14:43:25,0.737s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 14:43:25,2023-10-05 14:43:25,0.767s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 14:43:25,2023-10-05 14:43:26,0.537s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.002s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.001s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.008s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.002s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.411s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.001s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.000s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:26,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 14:43:26,2023-10-05 14:43:27,0.625s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.356s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.002s,PASSED
println(Total_Harga),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.014s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:27,0.001s,PASSED
"click(findTestObject(""verifikasi/Metode Transfer""))",Edge Chromium 117,,,2023-10-05 14:43:27,2023-10-05 14:43:28,0.439s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 14:43:28,2023-10-05 14:43:38,9.875s,PASSED
"verifyElementPresent(findTestObject(""pembayaran/Tittle nomor invoice""), 0)",Edge Chromium 117,,,2023-10-05 14:43:38,2023-10-05 14:43:38,0.702s,PASSED
return data,Edge Chromium 117,,,2023-10-05 14:43:38,2023-10-05 14:43:38,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-005",Edge Chromium 117,User melakukan Checkout 1 barang menggunakan metode pembayaran Saldo Akun,,2023-10-05 14:43:38,2023-10-05 14:44:21,43.178s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 14:43:39,2023-10-05 14:44:06,27.353s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 14:44:06,2023-10-05 14:44:07,0.502s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:07,0.376s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:07,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:07,0.001s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:07,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:07,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 14:44:07,2023-10-05 14:44:08,0.365s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:08,0.395s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:08,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:08,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:08,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:08,0.001s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 14:44:08,2023-10-05 14:44:09,0.705s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 14:44:09,2023-10-05 14:44:09,0.735s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 14:44:09,2023-10-05 14:44:10,0.517s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.001s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.396s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:10,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 14:44:10,2023-10-05 14:44:11,0.624s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.001s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.001s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.393s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
println(Total_Harga),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:11,0.001s,PASSED
"click(findTestObject(""Object Repository/checkout/metode pembayaran""))",Edge Chromium 117,,,2023-10-05 14:44:11,2023-10-05 14:44:12,0.457s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 14:44:12,2023-10-05 14:44:21,8.880s,PASSED
"verifyElementPresent(findTestObject(""pembayaran/Tittle nomor invoice""), 0)",Edge Chromium 117,,,2023-10-05 14:44:21,2023-10-05 14:44:21,0.834s,PASSED
return data,Edge Chromium 117,,,2023-10-05 14:44:21,2023-10-05 14:44:21,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-006",Edge Chromium 117,User mengosongkan nama jalan pada kolom alamat kirim pada proses checkout order,,2023-10-05 14:44:21,2023-10-05 14:44:58,36.211s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 14:44:22,2023-10-05 14:44:49,26.947s,PASSED
"clearText(findTestObject(""checkout/input_Alamat Kirim""))",Edge Chromium 117,,,2023-10-05 14:44:49,2023-10-05 14:44:50,0.436s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.380s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.383s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:50,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 14:44:50,2023-10-05 14:44:51,0.367s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:51,0.432s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:51,0.001s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:51,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:51,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:51,0.001s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 14:44:51,2023-10-05 14:44:52,0.749s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 14:44:52,2023-10-05 14:44:53,0.733s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:53,0.468s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:53,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:53,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:53,0.001s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:53,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 14:44:53,2023-10-05 14:44:54,0.898s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.369s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.001s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:54,0.000s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 14:44:54,2023-10-05 14:44:55,0.417s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 14:44:55,2023-10-05 14:44:55,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 14:44:55,2023-10-05 14:44:55,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 14:44:55,2023-10-05 14:44:55,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 14:44:55,2023-10-05 14:44:55,0.001s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 14:44:55,2023-10-05 14:44:55,0.000s,PASSED
