Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
assert name_product == NamaKeranjang,Edge Chromium 117,,,2023-10-05 08:50:40,2023-10-05 08:50:40,0.000s,PASSED
assert price_product == HargaKeranjang,Edge Chromium 117,,,2023-10-05 08:50:40,2023-10-05 08:50:40,0.000s,PASSED
return data,Edge Chromium 117,,,2023-10-05 08:50:40,2023-10-05 08:50:40,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-003",Edge Chromium 117,User tidak pilih warna dan ukuran pada produk yang dibeli,,2023-10-05 08:50:40,2023-10-05 08:51:11,30.269s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-001""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:50:41,2023-10-05 08:51:01,20.581s,PASSED
"mouseOver(findTestObject(""beli barang/keranjang""))",Edge Chromium 117,,,2023-10-05 08:51:01,2023-10-05 08:51:02,0.517s,PASSED
"click(findTestObject(""beli barang/Lihat Sekarang""))",Edge Chromium 117,,,2023-10-05 08:51:02,2023-10-05 08:51:03,0.948s,PASSED
"verifyElementPresent(findTestObject(""keranjang/li_Keranjang Belanja""), 0)",Edge Chromium 117,,,2023-10-05 08:51:03,2023-10-05 08:51:04,1.617s,PASSED
"click(findTestObject(""keranjang/button_Lanjut ke Pembayaran""))",Edge Chromium 117,,,2023-10-05 08:51:04,2023-10-05 08:51:06,1.430s,PASSED
"mouseOver(findTestObject(""beli barang/keranjang""))",Edge Chromium 117,,,2023-10-05 08:51:06,2023-10-05 08:51:07,0.944s,PASSED
"click(findTestObject(""hapus barang/buttom x""))",Edge Chromium 117,,,2023-10-05 08:51:07,2023-10-05 08:51:07,0.429s,PASSED
"click(findTestObject(""hapus barang/button_Hapus Barang""))",Edge Chromium 117,,,2023-10-05 08:51:07,2023-10-05 08:51:08,0.744s,PASSED
"verifyTextPresent(""Silakan pilih warna dan ukuran produk"", false)",Edge Chromium 117,,,2023-10-05 08:51:08,2023-10-05 08:51:11,2.682s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-004",Edge Chromium 117,User melakukan Checkout menggunakan metode pembayaran Transfer Bank,,2023-10-05 08:51:11,2023-10-05 08:51:54,43.379s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:51:11,2023-10-05 08:51:38,27.049s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:51:38,2023-10-05 08:51:39,0.395s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:39,0.395s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:39,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:39,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:39,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:39,0.001s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:51:39,2023-10-05 08:51:40,0.353s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:40,0.399s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:40,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:40,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:40,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:40,0.000s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 08:51:40,2023-10-05 08:51:41,0.850s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 08:51:41,2023-10-05 08:51:42,0.788s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:42,0.522s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:42,0.001s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:42,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:42,0.005s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:42,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 08:51:42,2023-10-05 08:51:43,0.422s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.541s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.001s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.378s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
println(Total_Harga),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.007s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:43,0.000s,PASSED
"click(findTestObject(""verifikasi/Metode Transfer""))",Edge Chromium 117,,,2023-10-05 08:51:43,2023-10-05 08:51:44,0.450s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 08:51:44,2023-10-05 08:51:53,9.452s,PASSED
"verifyElementPresent(findTestObject(""pembayaran/Tittle nomor invoice""), 0)",Edge Chromium 117,,,2023-10-05 08:51:53,2023-10-05 08:51:54,0.739s,PASSED
return data,Edge Chromium 117,,,2023-10-05 08:51:54,2023-10-05 08:51:54,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-005",Edge Chromium 117,User melakukan Checkout 1 barang menggunakan metode pembayaran Saldo Akun,,2023-10-05 08:51:54,2023-10-05 08:52:35,41.236s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:51:55,2023-10-05 08:52:21,26.575s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:52:21,2023-10-05 08:52:22,0.525s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:22,0.448s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:22,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:22,0.001s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:22,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:22,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:52:22,2023-10-05 08:52:23,0.422s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:23,0.404s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:23,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:23,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:23,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:23,0.001s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 08:52:23,2023-10-05 08:52:24,0.741s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 08:52:24,2023-10-05 08:52:25,0.877s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:25,0.507s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:25,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:25,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:25,0.000s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:25,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 08:52:25,2023-10-05 08:52:26,0.762s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.001s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.416s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:26,0.000s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 08:52:26,2023-10-05 08:52:27,0.391s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.001s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
println(Total_Harga),Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.000s,PASSED
"click(findTestObject(""Object Repository/checkout/metode pembayaran""))",Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:27,0.440s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 08:52:27,2023-10-05 08:52:35,7.355s,PASSED
"verifyElementPresent(findTestObject(""pembayaran/Tittle nomor invoice""), 0)",Edge Chromium 117,,,2023-10-05 08:52:35,2023-10-05 08:52:35,0.771s,PASSED
return data,Edge Chromium 117,,,2023-10-05 08:52:35,2023-10-05 08:52:35,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-006",Edge Chromium 117,User mengosongkan nama jalan pada kolom alamat kirim pada proses checkout order,,2023-10-05 08:52:35,2023-10-05 08:53:12,36.575s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 08:52:36,2023-10-05 08:53:03,27.409s,PASSED
"clearText(findTestObject(""checkout/input_Alamat Kirim""))",Edge Chromium 117,,,2023-10-05 08:53:03,2023-10-05 08:53:04,0.596s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 08:53:04,2023-10-05 08:53:04,0.391s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 08:53:04,2023-10-05 08:53:05,0.392s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:05,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:05,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:05,0.000s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:05,0.001s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:05,0.399s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 08:53:05,2023-10-05 08:53:06,0.401s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:06,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:06,0.001s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:06,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:06,0.000s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:06,0.746s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 08:53:06,2023-10-05 08:53:07,0.737s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 08:53:07,2023-10-05 08:53:08,0.484s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.001s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.581s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:08,0.001s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 08:53:08,2023-10-05 08:53:09,0.390s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.001s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.395s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.001s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 08:53:09,2023-10-05 08:53:09,0.000s,PASSED
