Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 13:18:49,2023-10-05 13:18:49,0.359s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 13:18:49,2023-10-05 13:18:50,0.385s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:50,0.000s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:50,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:50,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:50,0.000s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:50,0.800s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 13:18:50,2023-10-05 13:18:51,0.738s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 13:18:51,2023-10-05 13:18:52,0.500s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.384s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.001s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:52,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 13:18:52,2023-10-05 13:18:53,0.869s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.001s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.364s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.001s,PASSED
println(Total_Harga),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
TotalHarga = Math.round(Total_Harga * 1000) / 1000,Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
println(TotalHarga),Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.000s,PASSED
assert totall == TotalHarga,Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:53,0.001s,PASSED
"click(findTestObject(""Object Repository/checkout/metode pembayaran""))",Edge Chromium 117,,,2023-10-05 13:18:53,2023-10-05 13:18:54,0.430s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Edge Chromium 117,,,2023-10-05 13:18:54,2023-10-05 13:19:02,8.763s,PASSED
"verifyElementPresent(findTestObject(""pembayaran/Tittle nomor invoice""), 0)",Edge Chromium 117,,,2023-10-05 13:19:02,2023-10-05 13:19:03,0.741s,PASSED
return data,Edge Chromium 117,,,2023-10-05 13:19:03,2023-10-05 13:19:03,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-006",Edge Chromium 117,User mengosongkan nama jalan pada kolom alamat kirim pada proses checkout order,,2023-10-05 13:19:03,2023-10-05 13:19:39,36.171s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Edge Chromium 117,,,2023-10-05 13:19:04,2023-10-05 13:19:31,27.123s,PASSED
"clearText(findTestObject(""checkout/input_Alamat Kirim""))",Edge Chromium 117,,,2023-10-05 13:19:31,2023-10-05 13:19:31,0.510s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Edge Chromium 117,,,2023-10-05 13:19:31,2023-10-05 13:19:32,0.394s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:32,0.399s,PASSED
"warna1 = data.get(""Warna"")",Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:32,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:32,0.000s,PASSED
assert warnaa == warna1,Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:32,0.001s,PASSED
assert ukurann == ukuran1,Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:32,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Edge Chromium 117,,,2023-10-05 13:19:32,2023-10-05 13:19:33,0.376s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:33,0.414s,PASSED
"name_product = data.get(""nama_barang"")",Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:33,0.001s,PASSED
"price_product = data.get(""price_barang"")",Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:33,0.000s,PASSED
assert name_product.contains(NamaCheckout),Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:33,0.000s,PASSED
assert price_product.contains(HargaCheckout),Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:33,0.001s,PASSED
"selectOptionByLabel(findTestObject(""checkout/select - Kirim via Kurir Lokal""), Kurir, false)",Edge Chromium 117,,,2023-10-05 13:19:33,2023-10-05 13:19:34,0.767s,PASSED
"click(findTestObject(""checkout/Kendaraan Kurir""))",Edge Chromium 117,,,2023-10-05 13:19:34,2023-10-05 13:19:35,0.742s,PASSED
"OngkosKirim = getText(findTestObject(""Object Repository/verifikasi/Ongkos Kirim checkout""))",Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:35,0.492s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:35,0.000s,PASSED
"rep = Ongkos.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:35,0.001s,PASSED
Ongkos_kirim = Double.parseDouble(rep),Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:35,0.000s,PASSED
println(Ongkos_kirim),Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:35,0.001s,PASSED
"FeeAdmin = getText(findTestObject(""verifikasi/Fee Admin checkout""))",Edge Chromium 117,,,2023-10-05 13:19:35,2023-10-05 13:19:36,0.511s,PASSED
"Fee_Admin = FeeAdmin.substring(12, FeeAdmin.size())",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
"fee = Fee_Admin.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.001s,PASSED
fee_admin = Double.parseDouble(fee),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
println(fee_admin),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
"Subtotal = getText(findTestObject(""verifikasi/subtotal checkout""))",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.397s,PASSED
"sub_total = Subtotal.substring(12, Subtotal.size())",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.001s,PASSED
"sub = sub_total.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
sub_total = Double.parseDouble(sub),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
println(sub_total),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
"Total = getText(findTestObject(""verifikasi/Total checkout""))",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.358s,PASSED
"totall = Total.substring(3, Total.size())",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
"total = totall.replace("","", ""."")",Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.001s,PASSED
totall = Double.parseDouble(total),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
println(totall),Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.000s,PASSED
Total_Harga = Ongkos_kirim + fee_admin + sub_total,Edge Chromium 117,,,2023-10-05 13:19:36,2023-10-05 13:19:36,0.001s,PASSED
