Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"mouseOver(findTestObject(""beli barang/barang mouse over""))",Firefox 117.0,,,2023-10-04 19:59:39,2023-10-04 19:59:40,0.709s,PASSED
"click(findTestObject(""beli barang/buttom add to cart""))",Firefox 117.0,,,2023-10-04 19:59:40,2023-10-04 19:59:41,1.140s,PASSED
"NamaSesudah = getText(findTestObject(""verifikasi/Nama sesudah""))",Firefox 117.0,,,2023-10-04 19:59:41,2023-10-04 19:59:41,0.569s,PASSED
"HargaSesudah = getText(findTestObject(""verifikasi/Harga sesudah""))",Firefox 117.0,,,2023-10-04 19:59:41,2023-10-04 19:59:42,0.338s,PASSED
assert NamaSesudah.contains(NamaSebelum),Firefox 117.0,,,2023-10-04 19:59:42,2023-10-04 19:59:42,0.023s,PASSED
assert HargaSesudah.contains(HargaSebelum),Firefox 117.0,,,2023-10-04 19:59:42,2023-10-04 19:59:42,0.000s,PASSED
"click(findTestObject(""beli barang/Tambah Keranjang busana wanita""))",Firefox 117.0,,,2023-10-04 19:59:42,2023-10-04 19:59:42,0.550s,PASSED
"verifyElementPresent(findTestObject(""checkout/Notifikasi keranjang""), 1)",Firefox 117.0,,,2023-10-04 19:59:42,2023-10-04 19:59:43,0.552s,PASSED
data = new java.util.HashMap(),Firefox 117.0,,,2023-10-04 19:59:43,2023-10-04 19:59:43,0.001s,PASSED
"data.put(""nama_barang"", NamaSesudah)",Firefox 117.0,,,2023-10-04 19:59:43,2023-10-04 19:59:43,0.001s,PASSED
"data.put(""price_barang"", HargaSesudah)",Firefox 117.0,,,2023-10-04 19:59:43,2023-10-04 19:59:43,0.001s,PASSED
return data,Firefox 117.0,,,2023-10-04 19:59:43,2023-10-04 19:59:43,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-002",Firefox 117.0,"User dapat mengakses halaman keranjang setelah ""tambahkan ke troli"" 1 produk",,2023-10-04 19:59:43,2023-10-04 20:00:07,24.384s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 19:59:43,2023-10-04 20:00:01,17.819s,PASSED
"mouseOver(findTestObject(""beli barang/keranjang""))",Firefox 117.0,,,2023-10-04 20:00:01,2023-10-04 20:00:02,0.504s,PASSED
"click(findTestObject(""beli barang/Lihat Sekarang""))",Firefox 117.0,,,2023-10-04 20:00:02,2023-10-04 20:00:02,0.853s,PASSED
"verifyElementPresent(findTestObject(""keranjang/li_Keranjang Belanja""), 0)",Firefox 117.0,,,2023-10-04 20:00:02,2023-10-04 20:00:03,1.104s,PASSED
"NamaKeranjang = getText(findTestObject(""verifikasi/Nama keranjang""))",Firefox 117.0,,,2023-10-04 20:00:03,2023-10-04 20:00:04,0.342s,PASSED
"HargaKeranjang = getText(findTestObject(""verifikasi/Harga Keranjang""))",Firefox 117.0,,,2023-10-04 20:00:04,2023-10-04 20:00:04,0.311s,PASSED
"if (toString().equalsIgnoreCase(""Merah""))",Firefox 117.0,,,2023-10-04 20:00:04,2023-10-04 20:00:05,0.568s,PASSED
"if (toString().equalsIgnoreCase(""Menengah""))",Firefox 117.0,,,2023-10-04 20:00:05,2023-10-04 20:00:05,0.557s,PASSED
"data.put(""Warna"", warna)",Firefox 117.0,,,2023-10-04 20:00:05,2023-10-04 20:00:05,0.001s,PASSED
"data.put(""Ukuran"", ukuran)",Firefox 117.0,,,2023-10-04 20:00:05,2023-10-04 20:00:05,0.001s,PASSED
"click(findTestObject(""keranjang/button_Lanjut ke Pembayaran""))",Firefox 117.0,,,2023-10-04 20:00:05,2023-10-04 20:00:07,1.263s,PASSED
"verifyElementPresent(findTestObject(""checkout/Tittle Checkout Order""), 0)",Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.668s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.002s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.000s,PASSED
assert name_product == NamaKeranjang,Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.000s,PASSED
assert price_product == HargaKeranjang,Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.001s,PASSED
return data,Firefox 117.0,,,2023-10-04 20:00:07,2023-10-04 20:00:07,0.000s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-003",Firefox 117.0,User tidak pilih warna dan ukuran pada produk yang dibeli,,2023-10-04 20:00:07,2023-10-04 20:00:31,23.939s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-001""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:00:08,2023-10-04 20:00:26,18.204s,PASSED
"mouseOver(findTestObject(""beli barang/keranjang""))",Firefox 117.0,,,2023-10-04 20:00:26,2023-10-04 20:00:26,0.491s,PASSED
"click(findTestObject(""beli barang/Lihat Sekarang""))",Firefox 117.0,,,2023-10-04 20:00:26,2023-10-04 20:00:27,0.863s,PASSED
"verifyElementPresent(findTestObject(""keranjang/li_Keranjang Belanja""), 0)",Firefox 117.0,,,2023-10-04 20:00:27,2023-10-04 20:00:28,1.092s,PASSED
"NamaKeranjang = getText(findTestObject(""verifikasi/Nama keranjang""))",Firefox 117.0,,,2023-10-04 20:00:28,2023-10-04 20:00:29,0.333s,PASSED
"HargaKeranjang = getText(findTestObject(""verifikasi/Harga Keranjang""))",Firefox 117.0,,,2023-10-04 20:00:29,2023-10-04 20:00:29,0.345s,PASSED
"click(findTestObject(""keranjang/button_Lanjut ke Pembayaran""))",Firefox 117.0,,,2023-10-04 20:00:29,2023-10-04 20:00:30,1.320s,PASSED
"verifyElementPresent(findTestObject(""checkout/Tittle Checkout Order""), 0)",Firefox 117.0,,,2023-10-04 20:00:30,2023-10-04 20:00:31,0.900s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:00:31,2023-10-04 20:00:31,0.000s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:00:31,2023-10-04 20:00:31,0.001s,PASSED
assert name_product == NamaKeranjang,Firefox 117.0,,,2023-10-04 20:00:31,2023-10-04 20:00:31,0.000s,PASSED
assert price_product == HargaKeranjang,Firefox 117.0,,,2023-10-04 20:00:31,2023-10-04 20:00:31,0.000s,PASSED
return data,Firefox 117.0,,,2023-10-04 20:00:31,2023-10-04 20:00:31,0.001s,PASSED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-004",Firefox 117.0,User melakukan Checkout menggunakan metode pembayaran Transfer Bank,,2023-10-04 20:00:31,2023-10-04 20:01:24,52.993s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:00:32,2023-10-04 20:01:24,52.448s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-005",Firefox 117.0,User melakukan Checkout 1 barang menggunakan metode pembayaran Saldo Akun,,2023-10-04 20:01:24,2023-10-04 20:01:37,12.837s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:01:25,2023-10-04 20:01:37,12.315s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-006",Firefox 117.0,User mengosongkan nama jalan pada kolom alamat kirim pada proses checkout order,,2023-10-04 20:01:37,2023-10-04 20:01:49,12.309s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:01:38,2023-10-04 20:01:49,11.644s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-007",Firefox 117.0,User melakukan pembelian via COD tetapi dengan pembayaran transfer,,2023-10-04 20:01:49,2023-10-04 20:02:23,33.999s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:01:50,2023-10-04 20:02:15,25.502s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Firefox 117.0,,,2023-10-04 20:02:15,2023-10-04 20:02:16,0.325s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.347s,PASSED
"warna1 = data.get(""Warna"")",Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.001s,PASSED
"ukuran1 = data.get(""Ukuran"")",Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.000s,PASSED
assert warnaa == warna1,Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.001s,PASSED
assert ukurann == ukuran1,Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:16,0.318s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Firefox 117.0,,,2023-10-04 20:02:16,2023-10-04 20:02:17,0.337s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:17,0.000s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:17,0.000s,PASSED
assert name_product.contains(NamaCheckout),Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:17,0.000s,PASSED
assert price_product.contains(HargaCheckout),Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:17,0.001s,PASSED
"click(findTestObject(""checkout/COD""))",Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:17,0.642s,PASSED
"click(findTestObject(""verifikasi/COD - Panjang BanaTarif""))",Firefox 117.0,,,2023-10-04 20:02:17,2023-10-04 20:02:18,0.652s,PASSED
"click(findTestObject(""verifikasi/Metode Transfer""))",Firefox 117.0,,,2023-10-04 20:02:18,2023-10-04 20:02:18,0.577s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Firefox 117.0,,,2023-10-04 20:02:18,2023-10-04 20:02:22,3.775s,PASSED
"verifyTextPresent(""Massage Error"" pilih metode pembayaran cod"""", false)",Firefox 117.0,,,2023-10-04 20:02:22,2023-10-04 20:02:23,1.153s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-008",Firefox 117.0,User melakukan pembelian via COD tetapi dengan pembayaran Saldo Akun,,2023-10-04 20:02:23,2023-10-04 20:02:58,34.188s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:02:24,2023-10-04 20:02:49,24.976s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Firefox 117.0,,,2023-10-04 20:02:49,2023-10-04 20:02:49,0.312s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Firefox 117.0,,,2023-10-04 20:02:49,2023-10-04 20:02:49,0.347s,PASSED
"warna1 = data.get(""Warna"")",Firefox 117.0,,,2023-10-04 20:02:49,2023-10-04 20:02:49,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.000s,PASSED
assert warnaa == warna1,Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.001s,PASSED
assert ukurann == ukuran1,Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.337s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.340s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.001s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.000s,PASSED
assert name_product.contains(NamaCheckout),Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.000s,PASSED
assert price_product.contains(HargaCheckout),Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:50,0.000s,PASSED
"click(findTestObject(""checkout/COD""))",Firefox 117.0,,,2023-10-04 20:02:50,2023-10-04 20:02:51,0.562s,PASSED
"click(findTestObject(""verifikasi/COD - Panjang BanaTarif""))",Firefox 117.0,,,2023-10-04 20:02:51,2023-10-04 20:02:51,0.531s,PASSED
"click(findTestObject(""Object Repository/checkout/metode pembayaran""))",Firefox 117.0,,,2023-10-04 20:02:51,2023-10-04 20:02:52,0.644s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Firefox 117.0,,,2023-10-04 20:02:52,2023-10-04 20:02:56,4.533s,PASSED
"verifyTextPresent(""Massage Error"" pilih metode pembayaran cod"""", false)",Firefox 117.0,,,2023-10-04 20:02:56,2023-10-04 20:02:58,1.140s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-009",Firefox 117.0,User Claim kode Kupon / Voucer yang tidak valid,,2023-10-04 20:02:58,2023-10-04 20:03:10,12.588s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-002""), [:], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:02:58,2023-10-04 20:03:10,12.044s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-010",Firefox 117.0,User menambahkan product ke keranjang,,2023-10-04 20:03:10,2023-10-04 20:03:22,11.914s,FAILED
"openBrowser(""https://10.9.2.63/ecommerce/"")",Firefox 117.0,,,2023-10-04 20:03:11,2023-10-04 20:03:16,5.511s,PASSED
"mouseOver(findTestObject(""beli barang/i_Mulai Belanja_icon-menu""))",Firefox 117.0,,,2023-10-04 20:03:16,2023-10-04 20:03:17,0.985s,PASSED
"click(findTestObject(""beli barang/a_Fashion  Busana Wanita""))",Firefox 117.0,,,2023-10-04 20:03:17,2023-10-04 20:03:18,0.972s,PASSED
"NamaSebelum = getText(findTestObject(""verifikasi/Nama sebelum""))",Firefox 117.0,,,2023-10-04 20:03:18,2023-10-04 20:03:19,0.653s,PASSED
"HargaSebelum = getText(findTestObject(""verifikasi/Harga sebelum""))",Firefox 117.0,,,2023-10-04 20:03:19,2023-10-04 20:03:19,0.332s,PASSED
"mouseOver(findTestObject(""beli barang/barang mouse over""))",Firefox 117.0,,,2023-10-04 20:03:19,2023-10-04 20:03:20,0.718s,PASSED
"click(findTestObject(""beli barang/buttom add to cart""))",Firefox 117.0,,,2023-10-04 20:03:20,2023-10-04 20:03:21,1.340s,PASSED
"NamaSesudah = getText(findTestObject(""verifikasi/Nama sesudah""))",Firefox 117.0,,,2023-10-04 20:03:21,2023-10-04 20:03:22,0.677s,PASSED
"HargaSesudah = getText(findTestObject(""verifikasi/Harga sesudah""))",Firefox 117.0,,,2023-10-04 20:03:22,2023-10-04 20:03:22,0.329s,PASSED
assert NamaSesudah.contains(NamaSebelum),Firefox 117.0,,,2023-10-04 20:03:22,2023-10-04 20:03:22,0.003s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBL-011",Firefox 117.0,User melakukan pembelian via COD tetapi dengan pembayaran transfer,,2023-10-04 20:03:22,2023-10-04 20:03:54,31.985s,FAILED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-010""), [""warna"":""Merah"", ""ukuran"":""Menengah""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:03:22,2023-10-04 20:03:40,17.167s,PASSED
"warnaa = getText(findTestObject(""verifikasi/warna Merah""))",Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.333s,PASSED
"ukurann = getText(findTestObject(""verifikasi/Ukuran Menengah""))",Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.330s,PASSED
"warna1 = data.get(""Warna"")",Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.002s,PASSED
assert warnaa == warna1,Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.001s,PASSED
assert ukurann == ukuran1,Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:40,0.000s,PASSED
"NamaCheckout = getText(findTestObject(""verifikasi/NamaCheckout""))",Firefox 117.0,,,2023-10-04 20:03:40,2023-10-04 20:03:41,0.303s,PASSED
"HargaCheckout = getText(findTestObject(""verifikasi/HargaCheckout""))",Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:41,0.327s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:41,0.000s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:41,0.000s,PASSED
assert name_product.contains(NamaCheckout),Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:41,0.000s,PASSED
assert price_product.contains(HargaCheckout),Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:41,0.001s,PASSED
"setText(findTestObject(""Beli tanpa akun/input_Nama anda_nama""), ""irfan"")",Firefox 117.0,,,2023-10-04 20:03:41,2023-10-04 20:03:42,0.730s,PASSED
"setText(findTestObject(""Beli tanpa akun/input_Kontak_telpon""), ""0811212121"")",Firefox 117.0,,,2023-10-04 20:03:42,2023-10-04 20:03:42,0.630s,PASSED
"setText(findTestObject(""Beli tanpa akun/input_Kontak_email""), ""fan@gmail.com"")",Firefox 117.0,,,2023-10-04 20:03:42,2023-10-04 20:03:43,0.738s,PASSED
"selectOptionByLabel(findTestObject(""Beli tanpa akun/select_Provinsi""), ""Sumatera Barat"", false)",Firefox 117.0,,,2023-10-04 20:03:43,2023-10-04 20:03:44,0.886s,PASSED
"selectOptionByLabel(findTestObject(""Beli tanpa akun/select_Kota  Kabupaten""), ""Kota Bukittinggi"", false)",Firefox 117.0,,,2023-10-04 20:03:44,2023-10-04 20:03:45,1.173s,PASSED
"selectOptionByLabel(findTestObject(""Beli tanpa akun/select_Kecamatan""), ""Guguk Panjang (Guguak Panjang)"", false)",Firefox 117.0,,,2023-10-04 20:03:45,2023-10-04 20:03:46,1.057s,PASSED
"setText(findTestObject(""Beli tanpa akun/input_Alamat Kirim_alamat""), ""guguk"")",Firefox 117.0,,,2023-10-04 20:03:46,2023-10-04 20:03:47,0.627s,PASSED
"click(findTestObject(""checkout/COD""))",Firefox 117.0,,,2023-10-04 20:03:47,2023-10-04 20:03:47,0.551s,PASSED
"click(findTestObject(""verifikasi/COD - Panjang BanaTarif""))",Firefox 117.0,,,2023-10-04 20:03:47,2023-10-04 20:03:48,0.544s,PASSED
"click(findTestObject(""checkout/button_Proses Pembayaran""))",Firefox 117.0,,,2023-10-04 20:03:48,2023-10-04 20:03:53,4.984s,PASSED
"verifyTextPresent(""mohon login akun terlebih dahulu"", false)",Firefox 117.0,,,2023-10-04 20:03:53,2023-10-04 20:03:54,1.227s,FAILED
,,,,,,,
"Test Cases/T13 Pembelian, Shipment dan Pembayaran/PBY-001",Firefox 117.0,User melakukan pencocokan data order barang dengan menggunakan metode pembayaran Transfer Bank,,2023-10-04 20:03:54,2023-10-04 20:04:41,47.272s,PASSED
"data = callTestCase(findTestCase(""T13 Pembelian, Shipment dan Pembayaran/PBL-004""), [""Kurir"":""Roda 2""], STOP_ON_FAILURE)",Firefox 117.0,,,2023-10-04 20:03:55,2023-10-04 20:04:35,40.167s,PASSED
"Invoice = getText(findTestObject(""pembayaran/nomor invoice""))",Firefox 117.0,,,2023-10-04 20:04:35,2023-10-04 20:04:36,0.897s,PASSED
"data.put(""invoice"", Invoice)",Firefox 117.0,,,2023-10-04 20:04:36,2023-10-04 20:04:36,0.001s,PASSED
"NamaPemesan = getText(findTestObject(""Konfirmasi pesanan shop/Nama pemesan""))",Firefox 117.0,,,2023-10-04 20:04:36,2023-10-04 20:04:36,0.659s,PASSED
"Nama = getText(findTestObject(""pembayaran/Nama barang""))",Firefox 117.0,,,2023-10-04 20:04:36,2023-10-04 20:04:37,0.316s,PASSED
"Harga = getText(findTestObject(""pembayaran/Harga barang""))",Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:37,0.639s,PASSED
"name_product = data.get(""nama_barang"")",Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:37,0.000s,PASSED
"price_product = data.get(""price_barang"")",Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:37,0.000s,PASSED
assert name_product.contains(Nama),Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:37,0.001s,PASSED
assert price_product.contains(Harga),Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:37,0.000s,PASSED
"warnaa = getText(findTestObject(""pembayaran/warna""))",Firefox 117.0,,,2023-10-04 20:04:37,2023-10-04 20:04:38,0.311s,PASSED
"ukurann = getText(findTestObject(""pembayaran/ukuran""))",Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:38,0.757s,PASSED
"warna1 = data.get(""Warna"")",Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:38,0.000s,PASSED
"ukuran1 = data.get(""Ukuran"")",Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:38,0.000s,PASSED
assert warnaa == warna1,Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:38,0.000s,PASSED
assert ukurann == ukuran1,Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:38,0.000s,PASSED
"statusPembelian = getText(findTestObject(""verifikasi/Status pending di pembelian""))",Firefox 117.0,,,2023-10-04 20:04:38,2023-10-04 20:04:39,0.308s,PASSED
"data.put(""statusPem"", statusPembelian)",Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.000s,PASSED
"OngkosKirim = getText(findTestObject(""pembayaran/ongkos kirim""))",Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.637s,PASSED
"Ongkos = OngkosKirim.substring(3, OngkosKirim.size())",Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.001s,PASSED
"rep = Ongkos.replace("","", """")",Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.000s,PASSED
Ongkos_kirimm = Integer.parseInt(rep),Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.001s,PASSED
println(Ongkos_kirimm),Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:39,0.000s,PASSED
"FeeAdmin = getText(findTestObject(""pembayaran/fee admin""))",Firefox 117.0,,,2023-10-04 20:04:39,2023-10-04 20:04:40,0.339s,PASSED
"Fee_Admin = FeeAdmin.substring(3, FeeAdmin.size())",Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.000s,PASSED
"fee = Fee_Admin.replace("","", """")",Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.000s,PASSED
fee_adminn = Integer.parseInt(fee),Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.000s,PASSED
println(fee_adminn),Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.001s,PASSED
"Subtotal = getText(findTestObject(""pembayaran/subtotal""))",Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.757s,PASSED
"sub_total = Subtotal.substring(3, Subtotal.size())",Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.000s,PASSED
"sub = sub_total.replace("","", """")",Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.000s,PASSED
sub_totall = Integer.parseInt(sub),Firefox 117.0,,,2023-10-04 20:04:40,2023-10-04 20:04:40,0.001s,PASSED
